"","Y"
101,-0.625209458209448
102,0.20323872147736
103,-0.0993337393389012
104,0.264225205695096
105,-0.85184413190946
106,-0.17158993772965
107,-0.618793885411939
108,-0.0143947018879427
109,1.18511724489241
110,0.321333505109589
111,-0.771417303546543
112,-0.430407636825465
113,0.542236355233597
114,0.161455910769934
115,1.02923221989305
116,-0.445912787057099
117,0.509720858728411
118,0.0707120960029026
119,-0.731593892470367
120,-0.304971980939912
121,-0.0190572544931822
122,-2.14195685281972
123,0.208911717958517
124,0.795193543985674
125,-0.0916635266732976
126,-0.285421595690229
127,0.624942217840269
128,-1.70635693916637
129,0.18059179587985
130,1.24348422202592
131,1.09169916862061
132,0.431908471594142
133,-0.0332131642875333
134,0.796032810372816
135,0.0847082114026688
136,0.051744622121116
137,-0.396683547256838
138,-0.179805191509764
139,-0.566181817289518
140,-1.0480692532463
141,-0.585123161324158
142,1.21338466461866
143,0.68321187359343
144,0.0237210147007663
145,-0.152038984943478
146,-0.338432850192897
147,-0.195800271584715
148,0.328472708705699
149,-0.825547359933453
150,-0.192343213471345
151,1.24423409002022
152,-0.910536267499687
153,0.119657804133762
154,-0.124568586834019
155,0.362868886343253
156,0.555593446858727
157,-0.290536236504651
158,-0.796808097790328
159,-2.13267456597245
160,-3.10368081059454
161,-4.39576931573059
162,-1.19079977048464
163,3.69741465806205
164,2.41382301823126
165,0.00501191033770295
166,-0.814483190692727
167,-3.07658861241851
168,1.86275945086751
169,0.0715674606450693
170,-1.53693545008583
171,2.45150484045572
172,-1.35531131562548
173,0.541249400585375
174,0.452348872865017
175,-0.37243380670648
176,1.23452332130437
177,0.859214659012286
178,-0.225289394342115
179,-1.6613340628272
180,0.514114799349296
181,-1.31502653172157
182,-0.160146619921266
183,-0.36286635048043
184,-0.0259393045655912
185,-2.57432383231281
186,0.0584826921203196
187,1.83163331316208
188,0.260256393692211
189,1.47178564328082
190,1.74837948097287
191,-0.34379639723296
192,0.812401376271668
193,0.894583711467838
194,0.0595806658068305
195,0.0942936213560301
196,-0.634215394494046
197,-0.481696177893688
198,1.51222429143414
199,0.452602812621463
200,0.0491944506014273
201,-0.128010379242648
202,-0.624239969916756
203,1.66130567405008
204,1.08427643564002
205,-0.246360717141917
206,-0.193618796341372
207,1.12466007871555
208,-0.0574408468871761
209,-0.432877476781703
210,1.16927124690276
211,0.289121860821756
212,-0.304245259253491
213,-0.0999432634605932
214,-0.052338212517293
215,-0.941969664955691
216,0.230184063973068
217,-0.394761704717415
218,-1.41574647882923
219,-1.13556325424208
220,1.49791480922971
221,-0.0730126417202801
222,1.5618318499234
223,-0.0862936305864463
224,0.363081157630795
225,-0.114823964941085
226,0.133769758089732
227,-0.0143311566484489
228,0.114547391783423
229,-0.416894167022686
230,0.944558307523856
231,-1.03103594753461
232,-1.4201672829427
233,1.91297988832113
234,-0.609542267578229
235,-0.676496391682714
236,-0.784059753545234
237,0.257432313283561
238,-1.97641121838299
239,0.502694021232565
240,1.03889422036267
241,1.44211225386924
242,-1.54742513565627
243,-1.81379523702273
244,0.818136535987169
245,0.899292608700095
246,1.22316509484883
247,-0.165299318595243
248,-0.229022039950398
249,1.05590935952329
250,-0.713824672163126
251,-1.01044764305187
252,-1.41774691966269
253,0.168837341025284
254,-1.2775415593265
255,-2.45813101140243
256,-1.10982508944168
257,0.0988947355597235
258,0.800356158502048
259,-2.55784698882791
260,1.61516620065508
261,-2.19368849349678
262,0.13292763611157
263,-1.29814261341169
264,0.557076112010367
265,2.01027757655651
266,-1.53484214872096
267,1.34596108048395
268,-1.10034700896167
269,0.518230286568516
270,2.37976079411442
271,-0.0361703938096507
272,-1.83528384980392
273,0.595916429637599
274,0.156576592908741
275,-1.94201878562937
276,-1.36445789565086
277,0.00537304306076599
278,-0.0863495474451555
279,-1.31793990677712
280,2.02004028993353
281,1.65980194257419
282,1.60722019015204
283,-0.411277510839101
284,-0.0468677432186137
285,1.42726647486254
286,-1.27911917457645
287,0.455499729818945
288,1.19666401541419
289,-0.230663091599848
290,-0.790440197088503
291,2.29667489218159
292,0.447272585613882
293,0.390408495470504
294,0.324303142654513
295,0.0797802121838556
296,-1.10384326243605
297,0.491519580346399
298,0.0801826994991755
299,1.58808467570687
300,-0.12838539801655
301,-0.16323275953658
302,0.575389136055287
303,0.630400321400961
304,0.391451323645384
305,0.14168632490351
306,-0.0538028875434133
307,-0.664323189465565
308,-0.0443167683226446
309,0.0590621379604609
310,0.916530548625653
311,0.436847022645184
312,-0.24327407453126
313,0.676567117765608
314,-0.324846678046503
315,-1.00883197329736
316,1.0802912852634
317,-1.21107166593618
318,0.268944564742198
319,-0.235271898703009
320,0.922670543954694
321,1.00002171057869
322,0.00481378347308218
323,-0.110683524066318
324,0.69772122277454
325,0.314451736553984
326,0.0951964126917969
327,-0.540741862862718
328,0
329,-0.172569442102861
330,0.148389679797398
331,0.205399396566996
332,-0.915889441475341
333,-0.542816262397089
334,0.78856488814449
335,-0.877940886480936
336,-0.560971647558953
337,-0.0194914173976567
338,0.364564728914358
339,0.0825529218746409
340,1.22811878022263
341,-0.944332028552375
342,0.0290607279444049
343,-0.879062181692717
344,0.97688444225108
345,-0.94213686744352
346,0.0292448829786043
347,-0.347672173495681
348,0.627748342207336
349,-0.136434033665054
350,1.2796420089801
351,0.673738049314516
352,0.0286583619492234
353,0.428086420028567
354,-0.190612296887783
355,0.204484368925082
356,0.303466954864956
357,-0.299614367171438
358,0.506290838349168
359,0.155867306838039
360,0.324915231054282
361,-0.136759977164276
362,-0.956794037593605
363,-0.777182282310732
364,-0.197066593475821
365,-0.139586288091049
366,0.297538751602826
367,-0.373817465259809
368,0.639888854137152
369,0.283050585343832
370,-0.163382086909023
371,1.28549831435093
372,-3.72462049879748
373,-1.82366397253916
374,1.77165466583192
375,1.67424174675779
376,1.34617732865535
377,0.209619123597881
378,-0.724526611994443
379,0.596186634563393
380,-0.0620368308546368
381,1.46720262257509
382,0.351458688709483
383,0.72107410048785
384,-0.0139437915329873
385,0.555250185373875
386,-0.134352329464627
387,0.267992207732982
388,-0.101750168607285
389,0.414568895298125
390,-0.379137083428119
391,0.446504538229929
392,-0.272348298520493
393,0.0461442996656755
394,-0.106219215521673
395,0.11532615196122
396,0.161174915751033
397,-0.0829382061305249
398,-0.644875942735304
399,0.291426138790281
400,0.106273220852658
401,0.811253070559702
402,-0.059605224266878
403,0.0595697176031056
404,-0.248115912029773
405,0.461932981744718
406,-0.0869598778271842
407,0.287555319218546
408,-0.518454887770564
409,0.187753392088239
410,0.223891157496447
411,-0.146438062038301
412,-0.00458159598268189
413,0.200948037312212
414,-0.514113200401797
415,-0.0689139067226645
416,-0.188671334108961
417,0.490026015987561
418,-0.165163134634543
419,-0.285172855087803
420,0.00458224736155485
421,0.448770922701914
422,0.301339434139053
423,-0.00914260354294457
424,-0.228839420725067
425,-2.45214973555255
426,1.4144183058357
427,-1.45850010408888
428,-0.0375452493221154
429,0.989407118917529
430,-0.388048959866057
431,0.0187495017080561
432,0.00469140405055858
433,1.11201796014314
434,0.626201624046805
435,-0.550928566739914
436,-0.816853142906974
437,0.61699131055471
438,0.493888076333217
439,-0.912997934908838
440,0.748955390243962
441,-0.24097626492739
442,-0.512396042725943
443,0.440586018840159
444,0.0695041367106585
445,-0.344131591270781
446,0.51815057694085
447,-1.27912983085932
448,0.131040166588656
449,-0.328626433535221
450,0.0516043556805246
451,-0.348426188403155
452,0.622345907695512
453,0.266001403968095
454,-0.187014665284331
455,0.0467255285124282
456,0.423498147356074
457,-0.336211883765372
458,-0.201166134194984
459,-0.267409732877809
460,-0.296387119887803
461,0.00470233357207713
462,-0.729845149458647
463,-0.605501320611608
464,-0.459820381211008
465,-0.11025492833675
466,2.15808002547603
467,0.448350172355041
468,1.04909825229546
469,0.248948322687946
470,-0.231042383263551
471,0.0785048994127829
472,0.774222392528496
473,-0.188185326036227
474,0.511424505511131
475,-0.224238003449665
476,0.749477552940965
477,0.194943601901325
478,0.0543761092673648
479,0.370161264535162
480,-0.471686130802804
481,0.194644426769138
482,-0.240489085388313
483,-0.368896605797242
484,0.0500783624787241
485,0.597271534465172
486,0.315745209845691
487,1.29118323332588
488,0.244265188182045
489,0.600422747509647
490,-0.114912390869372
491,0.662976228223087
492,-0.832291242578709
493,0.410039597298651
494,-0.195983324540722
495,0.217283833005756
496,0.384265760248731
497,-0.279030955948384
498,-0.17304415056083
499,0.146200196305802
500,0.247496936601163
501,-0.833324207917513
502,-0.0223013374028108
503,-0.366838825584916
504,0.759181087803714
505,0.5914002730102
506,-0.0795012970418475
507,0.356502069487241
508,-0.331179350715441
509,0
510,0.281808693369933
511,-0.251629094822823
512,0.229038766473371
513,-0.353600825104657
514,0.220511257238315
515,-0.371815208874265
516,0.366049793822436
517,-0.260898626571351
518,0.637088454258448
519,0.858124161179492
520,-0.104671568085058
521,-0.15721792960476
522,-0.624025343033018
523,-0.00879307482377624
524,0.0395303941626935
525,0.0658625037832901
526,0.684558958211921
527,-0.179078128001586
528,0.00436922129618722
529,0.130857928814844
530,0.589780661328676
531,0.393074905091221
532,0.541293691961336
533,0.397951891507513
534,0.519314281453435
535,-0.0851999939168807
536,0.157380059698291
537,0.591997214022059
538,-0.0888779041595127
539,0.0676641650371223
540,0.126726146510118
541,0.156025499904564
542,-0.270635269308577
543,1.38044889855195
544,-0.633741325681676
545,0.0629131544264614
546,-0.298673198684774
547,-0.299582262205163
548,-0.186009772018565
549,0.126641209386085
550,0.349221864384673
551,0.0504557643955681
552,-0.384131628067133
553,0.857942860722527
554,-0.197116615188699
555,-0.175907188417161
556,-0.109812427459172
557,-1.30065271897556
558,0.234768695714841
559,-0.106820569380773
560,-0.0726991863505991
561,-0.102730926584505
562,0.722406125174685
563,0.0934223999841395
564,0.317397138676249
565,-0.233315205489994
566,-0.174229541101035
567,0.0637262330636812
568,-0.298157153643229
569,0.28031511859023
570,-0.102047302203488
571,0.0594891757870202
572,-0.119113591611949
573,-0.440099983498832
574,-0.653745932206828
575,0.87820206052527
576,-0.299302411201076
577,-0.184216355521169
578,0.807340024609808
579,-0.31969023718538
580,1.08782858230747
581,0.578470089390505
582,-0.0629110263068507
583,0.0838339964950002
584,-0.218409086503773
585,0.251368489686167
586,0.0376947738348738
587,-0.121602656696742
588,0.117260442950894
589,0.392176061566046
590,-0.0166859219697443
591,-0.0918934785862334
592,0.179277734510756
593,-0.204713127855172
594,-0.167386852362862
595,0.549333260512044
596,-0.0916349089231469
597,-1.8064624756292
598,0.401235153297682
599,0.646214954794759
600,0.505180087647591
601,0.220772473072613
602,0.232738942160311
603,0.475691768973517
604,-0.0206783674733094
605,-0.0869653043189524
606,-0.0248680205204264
607,0.78896717300155
608,0.33175052649832
609,-0.0737904622230451
610,-0.320719937063901
611,0.184698531586822
612,0.0492175740038781
613,-0.152003704227428
614,-0.0205448746257555
615,0.486602830146795
616,-0.126904203334722
617,-0.192800272605698
618,0.0218202774863743
619,0.825656855315127
620,-0.679013957170046
621,-0.0246888840778165
622,-0.0452911072959578
623,0.119268945878043
624,0.0657669694575933
625,-0.812153914207647
626,0.887087914078923
627,-0.886664890811485
628,0.186097193051206
629,0.169270706110143
630,0.230685422585815
631,-0.922885649029022
632,0.644332077356698
633,0.107272290133371
634,-0.0743191809187653
635,0.745866279581429
636,0.167746819859395
637,0.464248380054095
638,-0.0122250888329564
639,0.0529279557192983
640,0.538461440682746
641,0.0445304414805938
642,-0.0891200824483484
643,-0.0242947542805468
644,0.242493615617698
645,0.00403936244946678
646,-0.0930342509146725
647,-0.117456611089219
648,-0.0567264469261542
649,0.22238715934839
650,0.0484747701080937
651,-0.194363184888302
652,0.181911117879323
653,0.185558588085595
654,-0.246712411620877
655,-0.00402872944280826
656,-1.43174935255971
657,0.147490282424994
658,0.981557931256734
659,-0.0121624359682471
660,0.174129325533458
661,-1.58377648643236
662,-0.156548161545647
663,0.0782023946343473
664,1.03489451006617
665,-0.359827930526294
666,-0.233614512462486
667,0.233070027055085
668,0.00409279545649167
669,0.114342551991376
670,0.471530728757439
671,0.598006562844711
672,0.141210207542122
673,-0.72339206949978
674,0.340206279591273
675,-0.0121446990327019
676,-0.117606781120557
677,1.05533133005581
678,0.335953352838755
679,0.0479591911228907
680,-0.0320027947090101
681,0.134441650711534
682,0.212237190129358
683,0.100012067160026
684,0.0359833929535497
685,-0.268641736928201
686,0.0200331680716854
687,-0.20487448769153
688,0.0602386872673482
689,0.387916403241998
690,0.119820614437519
691,0.350285035572217
692,0.431996249819945
693,0.21354794839947
694,0.118509775666092
695,0.589014264042954
696,-0.113997747792759
697,-0.165405554462607
698,0.263142783946852
699,0.15686084006373
700,-0.149232100175376
701,0.121597588309709
702,0.133167800834853
703,0.0704617392574542
704,0.0977758672598861
705,0.0273498432706303
706,0.513408503964658
707,-0.390476457671903
708,0.175428385918565
709,-0.497494612036337
710,0.129098506186972
711,0.810994382215119
712,-0.373901170946856
713,0.155542291282991
714,0.132035879660551
715,0.038836712631975
716,0.332759697918015
717,0.154520757818245
718,-0.0695771404602372
719,0.169787667630381
720,-0.364057500841028
721,-0.0310233705704689
722,0.0929006643323895
723,-0.232798399675581
724,-0.503038846903669
725,0.842920320880221
726,-0.294718776223829
727,0.170333019179857
728,0.650026293753811
729,-0.0885353123856061
730,0.230459202514381
731,-0.0499641507621807
732,1.00430467221126
733,-0.0609363349162839
734,0.867918233737239
735,-0.20797263605418
736,-0.121138200135128
737,-0.360973487265385
738,0.0190013699712671
739,0.314330021519735
740,0.542347454797348
741,0.300384508140571
742,0.176187945481023
743,-0.0112519358018218
744,-0.410285044530566
745,0.825851163899219
746,0.63013076100046
747,-0.385538328559513
748,-0.0524189454896852
749,0.205534575308186
750,-0.0261652514458909
751,-0.119752493435985
752,0.0486177544336449
753,0.205330847883035
754,-0.378479390547159
755,0.710634875850317
756,0.628530811368253
757,0.419740238954465
758,0.661991332813697
759,0.182538482321147
760,0.225831276055519
761,-0.153212893256339
762,0.724317384247596
763,0.647665267177582
764,-0.34302346250315
765,0.944207430292772
766,-0.168391450886368
767,0.452893033483204
768,0.806566059902845
769,0.211772909561372
770,-0.0388320168055868
771,0.0423600417414849
772,1.14450950527338
773,-0.66739767092987
774,-1.03637192963578
775,0.049671388894459
776,-0.113638718354208
777,-2.22544458446679
778,-4.36476989005297
779,1.93213890532429
780,-0.545438355038782
781,-3.89705900645353
782,1.47992512615573
783,1.44719216662934
784,0.24809589389123
785,1.33165489272838
786,1.25993794021771
787,0.0292995801563046
788,-0.630046316753413
789,-0.49992959517885
790,0.129429205502949
791,1.56893744365147
792,1.14792536124849
793,-1.26447537191956
794,-1.02336074137153
795,-1.47555424797893
796,0.512872160655301
797,1.14260798651907
798,0.252838156796967
799,-0.036661610587839
800,0.481612119353385
801,1.71045114808612
802,-0.125679272863519
803,-0.650486023995544
804,-0.515833020581808
805,-0.109030680444012
806,0.108306817729981
807,-1.37160492017592
808,0.169795866419173
809,-0.192300229387914
810,-2.56378001260444
811,-2.17788368649228
812,2.66304239281802
813,-1.7306327458053
814,-0.296368142166916
815,1.26166319917728
816,-2.20609098546522
817,1.26547654933415
818,1.05858106221615
819,0.783044779685525
820,-2.27939845911397
821,0.490424142898665
822,1.56514486664098
823,-0.526983858811893
824,0.816002417014213
825,-0.294181649190781
826,0.815488565677434
827,1.05851606482369
828,0.073965237001881
829,-0.557856556156509
830,-0.855179036997321
831,-0.015020014739295
832,-1.36513694764973
833,0.246590303272775
834,1.00633292770661
835,0.0938062053855325
836,-0.775010270747583
837,0.177340214955996
838,-0.67628245758343
839,-0.220849870804734
840,1.27809160398743
841,0.337194184920953
842,0
843,0.957310590885126
844,0.926388077124704
845,0.304219103263882
846,0.0476286061330689
847,-0.693485073867767
848,0.418773855553931
849,-0.0845549189406307
850,-0.250644768884685
851,0.746251136777679
852,-0.278793796345429
853,0.274358479920756
854,-0.205281951246236
855,-0.238840735754452
856,-1.16346160046339
857,1.31688952209614
858,-0.616370357171663
859,0.972214787327241
860,0.472914472974439
861,0.0726988816033615
862,0.829120392197228
863,-0.0108174352532518
864,0.294754773933738
865,0.132855407961809
866,0.129062956754077
867,-0.32014012921336
868,0.251137387555938
869,-0.127689176480787
870,-0.206124379674874
871,-0.384780973717513
872,0.170333531972733
873,-0.630853466504008
874,0.18199151577879
875,-1.38007095713069
876,0.220916279862678
877,-0.835332870792367
878,0.568484635519384
879,0.143755125717055
880,0.213350012215974
881,-0.354381552621317
882,0.809226410943939
883,0.838719225548204
884,0.892421848813832
885,0.358507865432956
886,-0.736812603242852
887,0.898441527960907
888,0.0787049805521429
889,-0.0895145977064961
890,0.402882002815417
891,0.209920299254567
892,-0.378539166328957
893,-0.114430192249697
894,0.185598302373027
895,0.500662732588931
896,0.845051994566009
897,-0.236469558029307
898,-0.682233255731767
899,-0.525098189421022
900,0.490509133508716
901,-0.167344826770712
902,0.541807868839194
903,0.426682063127964
904,0.365360926065177
905,0.329146419273248
906,-0.0420141034168106
907,-0.136806639989654
908,-0.674535924049943
909,-0.375755910420458
910,0.634005949237109
911,-0.752341899938437
912,0.802659035075622
913,0.350760690580477
914,0.213583006785436
915,0.233935301952353
916,-0.0593855048565676
917,-0.132955383418287
918,0.598228215955184
919,0.78335711209102
920,0.0482811151047036
921,0.535214341940024
922,-0.406477699813676
923,0.00342932325654867
924,-0.172528025018515
925,-0.269864586107929
926,-0.301899988777813
927,-0.194715946339079
928,0.173563436476963
929,0.328639345004781
930,0.0242073549602395
931,0.587975528273406
932,0.0171926612143883
933,-0.532234647329366
934,0.539674725584456
935,0.106454862903484
936,0.803861924890338
937,-0.0914426760418404
938,-0.333308883580922
939,-0.0928656819236889
940,-0.300114999935487
941,0.278631639774689
942,0.0103392446189814
943,0.346209599782185
944,-0.0583018402401294
945,0.0548170255384221
946,-0.787703431357728
947,-0.562865217663105
948,0
949,-0.14613996972915
950,-3.26983689721403
951,-2.25226178606347
952,1.36979922000807
953,-0.564872933633726
954,2.13977778792709
955,0.0178784463243095
956,-1.46529094777852
957,-0.0542987654988019
958,-0.450893205272187
959,-0.511693269904074
960,-3.12451106756618
961,1.7624340193787
962,-1.79022556831077
963,-0.557116144588322
964,1.46020582966824
965,1.05681435108554
966,1.05298099550547
967,-0.595819527084316
968,0.548666708441553
969,0.628794620854338
970,2.09601131754619
971,-0.181825019441144
972,-0.986475724001084
973,-1.90409095064264
974,-0.187454034377472
975,-0.688373906274367
976,1.03289371535613
977,0.259378856372573
978,-1.72053745189824
979,-1.88553482003457
980,0.339603009027262
981,-0.672348481309228
982,1.58878280683735
983,0.33530820239133
984,2.25071386927947
985,-0.218970604621752
986,0.605811990275391
987,1.30685368286723
988,-3.34874241179037
989,-0.151959232744367
990,-2.37886429567682
991,0.1893538832822
992,0.0227109289391187
993,0.500998618884316
994,-0.033913794577075
995,-1.88119796774868
996,-2.00110585952882
997,-0.109769179509095
998,-1.52034854379285
999,-1.65472583380872
1000,-2.09181644007728
1001,-2.71400164078848
1002,4.8094847545412
1003,0.76189550996835
1004,-0.129164444212781
1005,0.868263352593669
1006,0.103923816063427
1007,-2.44461567249854
1008,3.24103550429066
1009,0.782289417094909
1010,0.930780704337307
1011,0.465176009377084
1012,0.351516488918957
1013,0.0386137919577099
1014,-0.613847231779561
1015,1.13310325701922
1016,0.241402186144202
1017,0.752955908148427
1018,1.31351556342629
1019,-1.36956120071087
1020,0.208832670631981
1021,0.053101642442979
1022,0.839059215128472
1023,-0.765859703973218
1024,-0.132861174256097
1025,1.55838841418794
1026,0.870614799788796
1027,0.04813720333281
1028,0.698620252499108
1029,0.417420285160359
1030,-0.131999515479233
1031,-0.962441088253582
1032,0.121987761309357
1033,0.0554385234662068
1034,1.26963687165596
1035,0.323633444651112
1036,-0.22231859740515
1037,1.07797026775395
1038,0.172766256729763
1039,0.201149527767804
1040,-0.356863223776247
1041,0.616186950453451
1042,0.135917490813937
1043,-0.0716042836287884
1044,-0.0429625687583634
1045,-0.186614922881059
1046,0.620517066248507
1047,-0.365053269000732
1048,-0.13619570105935
1049,-0.609398231595932
1050,-0.843608719562682
1051,-0.200395423392808
1052,1.42939512863816
1053,0.375696861771237
1054,0.657552727038497
1055,-0.064011817511078
1056,0.491627971489234
1057,0.361287659693036
1058,0.0247943129594489
1059,-0.301914721946108
1060,1.11684999571479
1061,-1.96239870349595
1062,-0.0752557196529248
1063,0.739895807149686
1064,-0.525663838398858
1065,0.377626152936311
1066,0.626606017190079
1067,1.17198856242238
1068,0.0489805582140186
1069,0.157110297777529
1070,0.26464801737843
1071,0.481662421777083
1072,0.0761786528234771
1073,-0.515096951946897
1074,0.339928559793434
1075,-0.0277538647388212
1076,0.672039500708974
1077,-0.0655307490681091
1078,0.0654878343996785
1079,-0.245304557449855
1080,0.196547873903694
1081,0.086128258248655
1082,0.891132118794423
1083,-0.222411692023691
1084,-0.0616393865188182
1085,0.463522429047877
1086,0.156531139107914
1087,0.0510091694341565
1088,-0.757341522983103
1089,-0.216354378958943
1090,0.969304154561546
1091,-0.413260078971032
1092,-1.69831733319904
1093,-0.139109540657971
1094,-0.303500289762954
1095,0.499840997253368
1096,-2.57780807543354
1097,0.896279307112278
1098,0.582302257004647
1099,0.917640537994348
1100,-0.650724297799799
1101,-0.665612297410298
1102,0.893532908906709
1103,-0.308096681297482
1104,-1.23698484182075
1105,0.226318510713001
1106,-0.938754197468112
1107,-0.675604243413736
1108,0.272355075286507
1109,-1.36593398955286
1110,-0.254955510447056
1111,2.12457317397658
1112,0.858776236304315
1113,0.646042383113615
1114,0.990803239663694
1115,0.456787177703761
1116,-0.0242143524084685
1117,-0.176837012296056
1118,0.410931224108679
1119,-0.11063529791913
1120,0.0380127968949209
1121,1.03622994052483
1122,0.225227881046959
1123,0.946393422973675
1124,-0.145568782578105
1125,-0.122602301972951
1126,-0.990500814683219
1127,-0.0998309497822082
1128,0.353323780443761
1129,0.511951472905093
1130,0.899671065234776
1131,0.259761979543853
1132,0.793189924351884
1133,-0.113909253006239
1134,-0.552538995577388
1135,0.124487282576895
1136,0.475537303128885
1137,0.233886786091375
1138,0.445706612058814
1139,0.0332358880118882
1140,-0.323578024571308
1141,-0.685140155787925
1142,0.364739237729025
1143,-0.558598175855793
1144,0.245050141929171
1145,0.709929898870577
1146,0.467770448820104
1147,-0.48002332568206
1148,0.665554829286335
1149,-0.182456219920379
1150,-0.246083513615396
1151,-1.10612607964625
1152,-0.878442948155679
1153,-0.758664539806616
1154,-3.10054597636461
1155,1.38289763533905
1156,0.0590403753049378
1157,1.92423971253841
1158,-0.685821308878257
1159,-1.23234057811722
1160,1.53135721906614
1161,-3.04684334285801
1162,0.263473270486339
1163,1.45402894962229
1164,1.19044847783765
1165,-0.772177285675569
1166,0.807008332261097
1167,-0.0308283521218596
1168,-2.63644577962501
1169,1.09374517443254
1170,-0.393892020165853
1171,0.699215717877481
1172,1.26118283433977
1173,-0.0444228758454356
1174,-0.588169598988635
1175,1.12230715107392
1176,1.26921355660793
1177,0.0771570211112938
1178,0.0503173594582577
1179,-0.02350037543274
1180,0.706083658272022
1181,0.345189079694127
1182,-0.0664282094981171
1183,-0.309849922372078
1184,0.252578447115465
1185,0.0597821880665021
1186,-0.00665463723130987
1187,-0.474723954421732
1188,-0.0234712967868001
1189,-0.790878654949525
1190,0.588004118991071
1191,-0.208753461577533
1192,-0.541647782416137
1193,0.461640064089208
1194,-1.20380757244477
1195,-1.79822390944112
1196,0.812620256331332
1197,1.33515436552779
1198,-0.433352326015014
1199,-1.57695715891365
1200,0.940703724585773
1201,0.671804795188363
1202,1.02606676514403
1203,-0.111491345723728
1204,0.980323365167649
1205,-0.160861713021541
1206,0.294016239713949
1207,-0.439626899090481
1208,0.673340481873702
1209,-0.327715802287372
1210,0.290091949776901
1211,0.163137263764591
1212,0.407822206921254
1213,0.560500889202417
1214,-0.0296822917122725
1215,0.305784124774344
1216,-0.267036300802958
1217,0.917884720808554
1218,0.400166482864273
1219,-0.11073634471271
1220,0.022801974754707
1221,0.350424455221298
1222,0.246007471385772
1223,-0.191336762451158
1224,0.210358835007289
1225,0.0323427757812371
1226,0.145393212303233
1227,0.718422022568978
1228,0.0737091139174423
1229,-0.0288425428781079
1230,-0.373286483203836
1231,-0.16114586086026
1232,0.221921102525088
1233,0.769038006547778
1234,0.226056270786919
1235,0.443774622703274
1236,-0.372254837979555
1237,-0.856745743288783
1238,-0.675166657106578
1239,0.613223924608595
1240,0.179478273080808
1241,0.905143728222332
1242,-0.315397697508168
1243,-0.111651213734783
1244,0.28307008709202
1245,0.854541803587103
1246,0.0598677109138924
1247,0.682319698991196
1248,0.0219021537171936
1249,0.00627025633118129
1250,0.408203251423434
1251,0.436516140107462
1252,0.152537462591011
1253,0.00310868272953673
1254,0.529524868886001
1255,-0.0247928224694181
1256,-0.554383357244417
1257,0.242356676118448
1258,0.926525908135863
1259,-0.763007639911961
1260,0.380048815986617
1261,-0.281957789921234
1262,0.53012839486066
1263,0.673493217067179
1264,-0.288585672135275
1265,0.683022253880585
1266,-0.152684602116104
1267,0.225463058217262
1268,0.824968136906318
1269,0.310283408679826
1270,-0.196190181711941
1271,0.0120743196384079
1272,0.114566064863411
1273,-0.897301130771849
1274,-1.62906089539602
1275,1.03705904714257
1276,-0.0826656121849327
1277,0.323478940565079
1278,-1.84938056937657
1279,0.737395616384574
1280,1.50125485321587
1281,1.14160494941359
1282,0.335345189352224
1283,-0.535806967238443
1284,0.740992634395034
1285,0.173003921190267
1286,0.640157771847418
1287,-0.106806968534914
1288,0.159954342107746
1289,-0.258363474599351
1290,0.475851937146071
1291,-0.412520876402423
1292,-1.04055947476035
1293,-3.43030649491759
1294,-3.12490832826508
